service_id,date,exception_type
"1726_209161","20160614","1"
"1726_209161","20160615","1"
"1726_209161","20160616","1"
"1726_209161","20160617","1"
"1726_209161","20160620","1"
"1726_209161","20160621","1"
"1726_209161","20160622","1"
"1726_209161","20160623","1"
"1726_209161","20160624","1"
"1726_209161","20160627","1"
"1726_209161","20160628","1"
"1726_209161","20160629","1"
"1726_209161","20160630","1"
"1726_209161","20160915","1"
"1726_209161","20160916","1"
"1726_209161","20160919","1"
"1726_209161","20160920","1"
"1726_209161","20160921","1"
"1726_209161","20160922","1"
"1726_209161","20160923","1"
"1726_209161","20160926","1"
"1726_209161","20160927","1"
"1726_209161","20160928","1"
"1726_209161","20160929","1"
"1726_209161","20160930","1"
"1726_209161","20161003","1"
"1726_209161","20161004","1"
"1726_209161","20161005","1"
"1726_209161","20161006","1"
"1726_209161","20161007","1"
"1726_209161","20161010","1"
"1726_209161","20161011","1"
"1726_209161","20161012","1"
"1726_209161","20161013","1"
"1726_209161","20161014","1"
"1726_209161","20161017","1"
"1726_209161","20161018","1"
"1726_209161","20161019","1"
"1726_209161","20161020","1"
"1726_209161","20161021","1"
"1726_209161","20161024","1"
"1726_209161","20161025","1"
"1726_209161","20161026","1"
"1726_209161","20161027","1"
"1726_209161","20161028","1"
"1726_209161","20161031","1"
"1726_209161","20161102","1"
"1726_209161","20161103","1"
"1726_209161","20161104","1"
"1726_209161","20161107","1"
"1726_209161","20161108","1"
"1726_209161","20161109","1"
"1726_209161","20161110","1"
"1726_209161","20161111","1"
"1726_209161","20161114","1"
"1726_209161","20161115","1"
"1726_209161","20161116","1"
"1726_209161","20161117","1"
"1726_209161","20161118","1"
"1726_209161","20161121","1"
"1726_209161","20161122","1"
"1726_209161","20161123","1"
"1726_209161","20161124","1"
"1726_209161","20161125","1"
"1726_209161","20161128","1"
"1726_209161","20161129","1"
"1726_209161","20161130","1"
"1726_209161","20161201","1"
"1726_209161","20161202","1"
"1726_209161","20161205","1"
"1726_209161","20161206","1"
"1726_209161","20161207","1"
"1726_209161","20161209","1"
"1726_209161","20161212","1"
"1726_209161","20161213","1"
"1726_209161","20161214","1"
"1726_209161","20161215","1"
"1726_209161","20161216","1"
"1726_209161","20161219","1"
"1726_209161","20161220","1"
"1726_209161","20161221","1"
"1726_209161","20161222","1"
"1726_209161","20161223","1"
"1726_209162","20160408","1"
"1726_209162","20160411","1"
"1726_209162","20160415","1"
"1726_209162","20160418","1"
"1726_209162","20160422","1"
"1726_209162","20160429","1"
"1726_209162","20160502","1"
"1726_209162","20160506","1"
"1726_209162","20160509","1"
"1726_209162","20160513","1"
"1726_209162","20160516","1"
"1726_209162","20160520","1"
"1726_209162","20160523","1"
"1726_209162","20160527","1"
"1726_209162","20160530","1"
"1726_209162","20160603","1"
"1726_209162","20160606","1"
"1726_209162","20160610","1"
"1726_209162","20160916","1"
"1726_209162","20160919","1"
"1726_209162","20160923","1"
"1726_209162","20160926","1"
"1726_209162","20160930","1"
"1726_209162","20161003","1"
"1726_209162","20161007","1"
"1726_209162","20161010","1"
"1726_209162","20161014","1"
"1726_209162","20161017","1"
"1726_209162","20161021","1"
"1726_209162","20161024","1"
"1726_209162","20161028","1"
"1726_209162","20161031","1"
"1726_209162","20161104","1"
"1726_209162","20161107","1"
"1726_209162","20161111","1"
"1726_209162","20161114","1"
"1726_209162","20161118","1"
"1726_209162","20161121","1"
"1726_209162","20161125","1"
"1726_209162","20161128","1"
"1726_209162","20161202","1"
"1726_209162","20161205","1"
"1726_209162","20161209","1"
"1726_209162","20161212","1"
"1726_209162","20161216","1"
"1726_209162","20161219","1"
"1726_209162","20161223","1"
"1726_209163","20160613","1"
"1726_209163","20160614","1"
"1726_209163","20160615","1"
"1726_209163","20160616","1"
"1726_209163","20160617","1"
"1726_209163","20160620","1"
"1726_209163","20160621","1"
"1726_209163","20160622","1"
"1726_209163","20160623","1"
"1726_209163","20160624","1"
"1726_209163","20160627","1"
"1726_209163","20160628","1"
"1726_209163","20160629","1"
"1726_209163","20160630","1"
"1726_209164","20160408","1"
"1726_209164","20160411","1"
"1726_209164","20160413","1"
"1726_209164","20160415","1"
"1726_209164","20160418","1"
"1726_209164","20160420","1"
"1726_209164","20160422","1"
"1726_209164","20160427","1"
"1726_209164","20160429","1"
"1726_209164","20160502","1"
"1726_209164","20160504","1"
"1726_209164","20160506","1"
"1726_209164","20160509","1"
"1726_209164","20160511","1"
"1726_209164","20160513","1"
"1726_209164","20160516","1"
"1726_209164","20160518","1"
"1726_209164","20160520","1"
"1726_209164","20160523","1"
"1726_209164","20160525","1"
"1726_209164","20160527","1"
"1726_209164","20160530","1"
"1726_209164","20160601","1"
"1726_209164","20160603","1"
"1726_209164","20160606","1"
"1726_209164","20160608","1"
"1726_209164","20160610","1"
"1726_209164","20160916","1"
"1726_209164","20160919","1"
"1726_209164","20160921","1"
"1726_209164","20160923","1"
"1726_209164","20160926","1"
"1726_209164","20160928","1"
"1726_209164","20160930","1"
"1726_209164","20161003","1"
"1726_209164","20161005","1"
"1726_209164","20161007","1"
"1726_209164","20161010","1"
"1726_209164","20161012","1"
"1726_209164","20161014","1"
"1726_209164","20161017","1"
"1726_209164","20161019","1"
"1726_209164","20161021","1"
"1726_209164","20161024","1"
"1726_209164","20161026","1"
"1726_209164","20161028","1"
"1726_209164","20161031","1"
"1726_209164","20161102","1"
"1726_209164","20161104","1"
"1726_209164","20161107","1"
"1726_209164","20161109","1"
"1726_209164","20161111","1"
"1726_209164","20161114","1"
"1726_209164","20161116","1"
"1726_209164","20161118","1"
"1726_209164","20161121","1"
"1726_209164","20161123","1"
"1726_209164","20161125","1"
"1726_209164","20161128","1"
"1726_209164","20161130","1"
"1726_209164","20161202","1"
"1726_209164","20161205","1"
"1726_209164","20161207","1"
"1726_209164","20161209","1"
"1726_209164","20161212","1"
"1726_209164","20161214","1"
"1726_209164","20161216","1"
"1726_209164","20161219","1"
"1726_209164","20161221","1"
"1726_209164","20161223","1"
"1726_209165","20160407","1"
"1726_209165","20160412","1"
"1726_209165","20160414","1"
"1726_209165","20160419","1"
"1726_209165","20160421","1"
"1726_209165","20160426","1"
"1726_209165","20160428","1"
"1726_209165","20160503","1"
"1726_209165","20160505","1"
"1726_209165","20160510","1"
"1726_209165","20160512","1"
"1726_209165","20160517","1"
"1726_209165","20160519","1"
"1726_209165","20160524","1"
"1726_209165","20160526","1"
"1726_209165","20160531","1"
"1726_209165","20160607","1"
"1726_209165","20160609","1"
"1726_209165","20160915","1"
"1726_209165","20160920","1"
"1726_209165","20160922","1"
"1726_209165","20160927","1"
"1726_209165","20160929","1"
"1726_209165","20161004","1"
"1726_209165","20161006","1"
"1726_209165","20161011","1"
"1726_209165","20161013","1"
"1726_209165","20161018","1"
"1726_209165","20161020","1"
"1726_209165","20161025","1"
"1726_209165","20161027","1"
"1726_209165","20161103","1"
"1726_209165","20161108","1"
"1726_209165","20161110","1"
"1726_209165","20161115","1"
"1726_209165","20161117","1"
"1726_209165","20161122","1"
"1726_209165","20161124","1"
"1726_209165","20161129","1"
"1726_209165","20161201","1"
"1726_209165","20161206","1"
"1726_209165","20161213","1"
"1726_209165","20161215","1"
"1726_209165","20161220","1"
"1726_209165","20161222","1"
"1726_209166","20160407","1"
"1726_209166","20160412","1"
"1726_209166","20160413","1"
"1726_209166","20160414","1"
"1726_209166","20160419","1"
"1726_209166","20160420","1"
"1726_209166","20160421","1"
"1726_209166","20160426","1"
"1726_209166","20160427","1"
"1726_209166","20160428","1"
"1726_209166","20160503","1"
"1726_209166","20160504","1"
"1726_209166","20160505","1"
"1726_209166","20160510","1"
"1726_209166","20160511","1"
"1726_209166","20160512","1"
"1726_209166","20160517","1"
"1726_209166","20160518","1"
"1726_209166","20160519","1"
"1726_209166","20160524","1"
"1726_209166","20160525","1"
"1726_209166","20160526","1"
"1726_209166","20160531","1"
"1726_209166","20160601","1"
"1726_209166","20160607","1"
"1726_209166","20160608","1"
"1726_209166","20160609","1"
"1726_209166","20160915","1"
"1726_209166","20160920","1"
"1726_209166","20160921","1"
"1726_209166","20160922","1"
"1726_209166","20160927","1"
"1726_209166","20160928","1"
"1726_209166","20160929","1"
"1726_209166","20161004","1"
"1726_209166","20161005","1"
"1726_209166","20161006","1"
"1726_209166","20161011","1"
"1726_209166","20161012","1"
"1726_209166","20161013","1"
"1726_209166","20161018","1"
"1726_209166","20161019","1"
"1726_209166","20161020","1"
"1726_209166","20161025","1"
"1726_209166","20161026","1"
"1726_209166","20161027","1"
"1726_209166","20161102","1"
"1726_209166","20161103","1"
"1726_209166","20161108","1"
"1726_209166","20161109","1"
"1726_209166","20161110","1"
"1726_209166","20161115","1"
"1726_209166","20161116","1"
"1726_209166","20161117","1"
"1726_209166","20161122","1"
"1726_209166","20161123","1"
"1726_209166","20161124","1"
"1726_209166","20161129","1"
"1726_209166","20161130","1"
"1726_209166","20161201","1"
"1726_209166","20161206","1"
"1726_209166","20161207","1"
"1726_209166","20161213","1"
"1726_209166","20161214","1"
"1726_209166","20161215","1"
"1726_209166","20161220","1"
"1726_209166","20161221","1"
"1726_209166","20161222","1"
"1726_209167","20160413","1"
"1726_209167","20160420","1"
"1726_209167","20160427","1"
"1726_209167","20160504","1"
"1726_209167","20160511","1"
"1726_209167","20160518","1"
"1726_209167","20160525","1"
"1726_209167","20160601","1"
"1726_209167","20160608","1"
"1726_209167","20160921","1"
"1726_209167","20160928","1"
"1726_209167","20161005","1"
"1726_209167","20161012","1"
"1726_209167","20161019","1"
"1726_209167","20161026","1"
"1726_209167","20161102","1"
"1726_209167","20161109","1"
"1726_209167","20161116","1"
"1726_209167","20161123","1"
"1726_209167","20161130","1"
"1726_209167","20161207","1"
"1726_209167","20161214","1"
"1726_209167","20161221","1"
"1726_209168","20160407","1"
"1726_209168","20160408","1"
"1726_209168","20160411","1"
"1726_209168","20160412","1"
"1726_209168","20160413","1"
"1726_209168","20160414","1"
"1726_209168","20160415","1"
"1726_209168","20160418","1"
"1726_209168","20160419","1"
"1726_209168","20160420","1"
"1726_209168","20160421","1"
"1726_209168","20160422","1"
"1726_209168","20160426","1"
"1726_209168","20160427","1"
"1726_209168","20160428","1"
"1726_209168","20160429","1"
"1726_209168","20160502","1"
"1726_209168","20160503","1"
"1726_209168","20160504","1"
"1726_209168","20160505","1"
"1726_209168","20160506","1"
"1726_209168","20160509","1"
"1726_209168","20160510","1"
"1726_209168","20160511","1"
"1726_209168","20160512","1"
"1726_209168","20160513","1"
"1726_209168","20160516","1"
"1726_209168","20160517","1"
"1726_209168","20160518","1"
"1726_209168","20160519","1"
"1726_209168","20160520","1"
"1726_209168","20160523","1"
"1726_209168","20160524","1"
"1726_209168","20160525","1"
"1726_209168","20160526","1"
"1726_209168","20160527","1"
"1726_209168","20160530","1"
"1726_209168","20160531","1"
"1726_209168","20160601","1"
"1726_209168","20160603","1"
"1726_209168","20160606","1"
"1726_209168","20160607","1"
"1726_209168","20160608","1"
"1726_209168","20160609","1"
"1726_209168","20160610","1"
"1726_209168","20160915","1"
"1726_209168","20160916","1"
"1726_209168","20160919","1"
"1726_209168","20160920","1"
"1726_209168","20160921","1"
"1726_209168","20160922","1"
"1726_209168","20160923","1"
"1726_209168","20160926","1"
"1726_209168","20160927","1"
"1726_209168","20160928","1"
"1726_209168","20160929","1"
"1726_209168","20160930","1"
"1726_209168","20161003","1"
"1726_209168","20161004","1"
"1726_209168","20161005","1"
"1726_209168","20161006","1"
"1726_209168","20161007","1"
"1726_209168","20161010","1"
"1726_209168","20161011","1"
"1726_209168","20161012","1"
"1726_209168","20161013","1"
"1726_209168","20161014","1"
"1726_209168","20161017","1"
"1726_209168","20161018","1"
"1726_209168","20161019","1"
"1726_209168","20161020","1"
"1726_209168","20161021","1"
"1726_209168","20161024","1"
"1726_209168","20161025","1"
"1726_209168","20161026","1"
"1726_209168","20161027","1"
"1726_209168","20161028","1"
"1726_209168","20161031","1"
"1726_209168","20161102","1"
"1726_209168","20161103","1"
"1726_209168","20161104","1"
"1726_209168","20161107","1"
"1726_209168","20161108","1"
"1726_209168","20161109","1"
"1726_209168","20161110","1"
"1726_209168","20161111","1"
"1726_209168","20161114","1"
"1726_209168","20161115","1"
"1726_209168","20161116","1"
"1726_209168","20161117","1"
"1726_209168","20161118","1"
"1726_209168","20161121","1"
"1726_209168","20161122","1"
"1726_209168","20161123","1"
"1726_209168","20161124","1"
"1726_209168","20161125","1"
"1726_209168","20161128","1"
"1726_209168","20161129","1"
"1726_209168","20161130","1"
"1726_209168","20161201","1"
"1726_209168","20161202","1"
"1726_209168","20161205","1"
"1726_209168","20161206","1"
"1726_209168","20161207","1"
"1726_209168","20161209","1"
"1726_209168","20161212","1"
"1726_209168","20161213","1"
"1726_209168","20161214","1"
"1726_209168","20161215","1"
"1726_209168","20161216","1"
"1726_209168","20161219","1"
"1726_209168","20161220","1"
"1726_209168","20161221","1"
"1726_209168","20161222","1"
"1726_209168","20161223","1"
"1726_209169","20160408","1"
"1726_209169","20160411","1"
"1726_209169","20160415","1"
"1726_209169","20160418","1"
"1726_209169","20160422","1"
"1726_209169","20160429","1"
"1726_209169","20160502","1"
"1726_209169","20160506","1"
"1726_209169","20160509","1"
"1726_209169","20160513","1"
"1726_209169","20160516","1"
"1726_209169","20160520","1"
"1726_209169","20160523","1"
"1726_209169","20160527","1"
"1726_209169","20160530","1"
"1726_209169","20160603","1"
"1726_209169","20160606","1"
"1726_209169","20160610","1"
"1726_209169","20160916","1"
"1726_209169","20160919","1"
"1726_209169","20160923","1"
"1726_209169","20160926","1"
"1726_209169","20160930","1"
"1726_209169","20161003","1"
"1726_209169","20161007","1"
"1726_209169","20161010","1"
"1726_209169","20161014","1"
"1726_209169","20161017","1"
"1726_209169","20161021","1"
"1726_209169","20161024","1"
"1726_209169","20161028","1"
"1726_209169","20161031","1"
"1726_209169","20161104","1"
"1726_209169","20161107","1"
"1726_209169","20161111","1"
"1726_209169","20161114","1"
"1726_209169","20161118","1"
"1726_209169","20161121","1"
"1726_209169","20161125","1"
"1726_209169","20161128","1"
"1726_209169","20161202","1"
"1726_209169","20161205","1"
"1726_209169","20161209","1"
"1726_209169","20161212","1"
"1726_209169","20161216","1"
"1726_209169","20161219","1"
"1726_209169","20161223","1"
"1726_209170","20160407","1"
"1726_209170","20160412","1"
"1726_209170","20160413","1"
"1726_209170","20160414","1"
"1726_209170","20160419","1"
"1726_209170","20160420","1"
"1726_209170","20160421","1"
"1726_209170","20160426","1"
"1726_209170","20160427","1"
"1726_209170","20160428","1"
"1726_209170","20160503","1"
"1726_209170","20160504","1"
"1726_209170","20160505","1"
"1726_209170","20160510","1"
"1726_209170","20160511","1"
"1726_209170","20160512","1"
"1726_209170","20160517","1"
"1726_209170","20160518","1"
"1726_209170","20160519","1"
"1726_209170","20160524","1"
"1726_209170","20160525","1"
"1726_209170","20160526","1"
"1726_209170","20160531","1"
"1726_209170","20160601","1"
"1726_209170","20160607","1"
"1726_209170","20160608","1"
"1726_209170","20160609","1"
"1726_209170","20160915","1"
"1726_209170","20160920","1"
"1726_209170","20160921","1"
"1726_209170","20160922","1"
"1726_209170","20160927","1"
"1726_209170","20160928","1"
"1726_209170","20160929","1"
"1726_209170","20161004","1"
"1726_209170","20161005","1"
"1726_209170","20161006","1"
"1726_209170","20161011","1"
"1726_209170","20161012","1"
"1726_209170","20161013","1"
"1726_209170","20161018","1"
"1726_209170","20161019","1"
"1726_209170","20161020","1"
"1726_209170","20161025","1"
"1726_209170","20161026","1"
"1726_209170","20161027","1"
"1726_209170","20161102","1"
"1726_209170","20161103","1"
"1726_209170","20161108","1"
"1726_209170","20161109","1"
"1726_209170","20161110","1"
"1726_209170","20161115","1"
"1726_209170","20161116","1"
"1726_209170","20161117","1"
"1726_209170","20161122","1"
"1726_209170","20161123","1"
"1726_209170","20161124","1"
"1726_209170","20161129","1"
"1726_209170","20161130","1"
"1726_209170","20161201","1"
"1726_209170","20161206","1"
"1726_209170","20161207","1"
"1726_209170","20161213","1"
"1726_209170","20161214","1"
"1726_209170","20161215","1"
"1726_209170","20161220","1"
"1726_209170","20161221","1"
"1726_209170","20161222","1"
"1726_209171","20160407","1"
"1726_209171","20160408","1"
"1726_209171","20160411","1"
"1726_209171","20160412","1"
"1726_209171","20160413","1"
"1726_209171","20160414","1"
"1726_209171","20160415","1"
"1726_209171","20160418","1"
"1726_209171","20160419","1"
"1726_209171","20160420","1"
"1726_209171","20160421","1"
"1726_209171","20160422","1"
"1726_209171","20160426","1"
"1726_209171","20160427","1"
"1726_209171","20160428","1"
"1726_209171","20160429","1"
"1726_209171","20160502","1"
"1726_209171","20160503","1"
"1726_209171","20160504","1"
"1726_209171","20160505","1"
"1726_209171","20160506","1"
"1726_209171","20160509","1"
"1726_209171","20160510","1"
"1726_209171","20160511","1"
"1726_209171","20160512","1"
"1726_209171","20160513","1"
"1726_209171","20160516","1"
"1726_209171","20160517","1"
"1726_209171","20160518","1"
"1726_209171","20160519","1"
"1726_209171","20160520","1"
"1726_209171","20160523","1"
"1726_209171","20160524","1"
"1726_209171","20160525","1"
"1726_209171","20160526","1"
"1726_209171","20160527","1"
"1726_209171","20160530","1"
"1726_209171","20160531","1"
"1726_209171","20160601","1"
"1726_209171","20160603","1"
"1726_209171","20160606","1"
"1726_209171","20160607","1"
"1726_209171","20160608","1"
"1726_209171","20160609","1"
"1726_209171","20160610","1"
"1726_209171","20160915","1"
"1726_209171","20160916","1"
"1726_209171","20160919","1"
"1726_209171","20160920","1"
"1726_209171","20160921","1"
"1726_209171","20160922","1"
"1726_209171","20160923","1"
"1726_209171","20160926","1"
"1726_209171","20160927","1"
"1726_209171","20160928","1"
"1726_209171","20160929","1"
"1726_209171","20160930","1"
"1726_209171","20161003","1"
"1726_209171","20161004","1"
"1726_209171","20161005","1"
"1726_209171","20161006","1"
"1726_209171","20161007","1"
"1726_209171","20161010","1"
"1726_209171","20161011","1"
"1726_209171","20161012","1"
"1726_209171","20161013","1"
"1726_209171","20161014","1"
"1726_209171","20161017","1"
"1726_209171","20161018","1"
"1726_209171","20161019","1"
"1726_209171","20161020","1"
"1726_209171","20161021","1"
"1726_209171","20161024","1"
"1726_209171","20161025","1"
"1726_209171","20161026","1"
"1726_209171","20161027","1"
"1726_209171","20161028","1"
"1726_209171","20161031","1"
"1726_209171","20161102","1"
"1726_209171","20161103","1"
"1726_209171","20161104","1"
"1726_209171","20161107","1"
"1726_209171","20161108","1"
"1726_209171","20161109","1"
"1726_209171","20161110","1"
"1726_209171","20161111","1"
"1726_209171","20161114","1"
"1726_209171","20161115","1"
"1726_209171","20161116","1"
"1726_209171","20161117","1"
"1726_209171","20161118","1"
"1726_209171","20161121","1"
"1726_209171","20161122","1"
"1726_209171","20161123","1"
"1726_209171","20161124","1"
"1726_209171","20161125","1"
"1726_209171","20161128","1"
"1726_209171","20161129","1"
"1726_209171","20161130","1"
"1726_209171","20161201","1"
"1726_209171","20161202","1"
"1726_209171","20161205","1"
"1726_209171","20161206","1"
"1726_209171","20161207","1"
"1726_209171","20161209","1"
"1726_209171","20161212","1"
"1726_209171","20161213","1"
"1726_209171","20161214","1"
"1726_209171","20161215","1"
"1726_209171","20161216","1"
"1726_209171","20161219","1"
"1726_209171","20161220","1"
"1726_209171","20161221","1"
"1726_209171","20161222","1"
"1726_209171","20161223","1"
"1726_209172","20160613","1"
"1726_209172","20160614","1"
"1726_209172","20160615","1"
"1726_209172","20160616","1"
"1726_209172","20160617","1"
"1726_209172","20160620","1"
"1726_209172","20160621","1"
"1726_209172","20160622","1"
"1726_209172","20160623","1"
"1726_209172","20160624","1"
"1726_209172","20160627","1"
"1726_209172","20160628","1"
"1726_209172","20160629","1"
"1726_209172","20160630","1"
"1726_209173","20160613","1"
"1726_209173","20160614","1"
"1726_209173","20160615","1"
"1726_209173","20160616","1"
"1726_209173","20160617","1"
"1726_209173","20160620","1"
"1726_209173","20160621","1"
"1726_209173","20160622","1"
"1726_209173","20160623","1"
"1726_209173","20160624","1"
"1726_209173","20160627","1"
"1726_209173","20160628","1"
"1726_209173","20160629","1"
"1726_209173","20160630","1"
"1726_209173","20160701","1"
"1726_209173","20160704","1"
"1726_209173","20160705","1"
"1726_209173","20160706","1"
"1726_209173","20160707","1"
"1726_209173","20160708","1"
"1726_209173","20160711","1"
"1726_209173","20160712","1"
"1726_209173","20160713","1"
"1726_209173","20160714","1"
"1726_209173","20160715","1"
"1726_209173","20160718","1"
"1726_209173","20160719","1"
"1726_209173","20160720","1"
"1726_209173","20160721","1"
"1726_209173","20160722","1"
"1726_209173","20160725","1"
"1726_209173","20160726","1"
"1726_209173","20160727","1"
"1726_209173","20160728","1"
"1726_209173","20160729","1"
"1726_209173","20160901","1"
"1726_209173","20160902","1"
"1726_209173","20160905","1"
"1726_209173","20160906","1"
"1726_209173","20160907","1"
"1726_209173","20160908","1"
"1726_209173","20160909","1"
"1726_209173","20160912","1"
"1726_209173","20160913","1"
"1726_209173","20160914","1"
"1726_209173","20161227","1"
"1726_209173","20161228","1"
"1726_209173","20161229","1"
"1726_209173","20161230","1"
"1726_209174","20160407","1"
"1726_209174","20160408","1"
"1726_209174","20160411","1"
"1726_209174","20160412","1"
"1726_209174","20160413","1"
"1726_209174","20160414","1"
"1726_209174","20160415","1"
"1726_209174","20160418","1"
"1726_209174","20160419","1"
"1726_209174","20160420","1"
"1726_209174","20160421","1"
"1726_209174","20160422","1"
"1726_209174","20160426","1"
"1726_209174","20160427","1"
"1726_209174","20160428","1"
"1726_209174","20160429","1"
"1726_209174","20160502","1"
"1726_209174","20160503","1"
"1726_209174","20160504","1"
"1726_209174","20160505","1"
"1726_209174","20160506","1"
"1726_209174","20160509","1"
"1726_209174","20160510","1"
"1726_209174","20160511","1"
"1726_209174","20160512","1"
"1726_209174","20160513","1"
"1726_209174","20160516","1"
"1726_209174","20160517","1"
"1726_209174","20160518","1"
"1726_209174","20160519","1"
"1726_209174","20160520","1"
"1726_209174","20160523","1"
"1726_209174","20160524","1"
"1726_209174","20160525","1"
"1726_209174","20160526","1"
"1726_209174","20160527","1"
"1726_209174","20160530","1"
"1726_209174","20160531","1"
"1726_209174","20160601","1"
"1726_209174","20160603","1"
"1726_209174","20160606","1"
"1726_209174","20160607","1"
"1726_209174","20160608","1"
"1726_209174","20160609","1"
"1726_209174","20160610","1"
"1726_209174","20160915","1"
"1726_209174","20160916","1"
"1726_209174","20160919","1"
"1726_209174","20160920","1"
"1726_209174","20160921","1"
"1726_209174","20160922","1"
"1726_209174","20160923","1"
"1726_209174","20160926","1"
"1726_209174","20160927","1"
"1726_209174","20160928","1"
"1726_209174","20160929","1"
"1726_209174","20160930","1"
"1726_209174","20161003","1"
"1726_209174","20161004","1"
"1726_209174","20161005","1"
"1726_209174","20161006","1"
"1726_209174","20161007","1"
"1726_209174","20161010","1"
"1726_209174","20161011","1"
"1726_209174","20161012","1"
"1726_209174","20161013","1"
"1726_209174","20161014","1"
"1726_209174","20161017","1"
"1726_209174","20161018","1"
"1726_209174","20161019","1"
"1726_209174","20161020","1"
"1726_209174","20161021","1"
"1726_209174","20161024","1"
"1726_209174","20161025","1"
"1726_209174","20161026","1"
"1726_209174","20161027","1"
"1726_209174","20161028","1"
"1726_209174","20161031","1"
"1726_209174","20161102","1"
"1726_209174","20161103","1"
"1726_209174","20161104","1"
"1726_209174","20161107","1"
"1726_209174","20161108","1"
"1726_209174","20161109","1"
"1726_209174","20161110","1"
"1726_209174","20161111","1"
"1726_209174","20161114","1"
"1726_209174","20161115","1"
"1726_209174","20161116","1"
"1726_209174","20161117","1"
"1726_209174","20161118","1"
"1726_209174","20161121","1"
"1726_209174","20161122","1"
"1726_209174","20161123","1"
"1726_209174","20161124","1"
"1726_209174","20161125","1"
"1726_209174","20161128","1"
"1726_209174","20161129","1"
"1726_209174","20161130","1"
"1726_209174","20161201","1"
"1726_209174","20161202","1"
"1726_209174","20161205","1"
"1726_209174","20161206","1"
"1726_209174","20161207","1"
"1726_209174","20161209","1"
"1726_209174","20161212","1"
"1726_209174","20161213","1"
"1726_209174","20161214","1"
"1726_209174","20161215","1"
"1726_209174","20161216","1"
"1726_209174","20161219","1"
"1726_209174","20161220","1"
"1726_209174","20161221","1"
"1726_209174","20161222","1"
"1726_209174","20161223","1"
"1726_209175","20160407","1"
"1726_209175","20160408","1"
"1726_209175","20160411","1"
"1726_209175","20160412","1"
"1726_209175","20160413","1"
"1726_209175","20160414","1"
"1726_209175","20160415","1"
"1726_209175","20160418","1"
"1726_209175","20160419","1"
"1726_209175","20160420","1"
"1726_209175","20160421","1"
"1726_209175","20160422","1"
"1726_209175","20160426","1"
"1726_209175","20160427","1"
"1726_209175","20160428","1"
"1726_209175","20160429","1"
"1726_209175","20160502","1"
"1726_209175","20160503","1"
"1726_209175","20160504","1"
"1726_209175","20160505","1"
"1726_209175","20160506","1"
"1726_209175","20160509","1"
"1726_209175","20160510","1"
"1726_209175","20160511","1"
"1726_209175","20160512","1"
"1726_209175","20160513","1"
"1726_209175","20160516","1"
"1726_209175","20160517","1"
"1726_209175","20160518","1"
"1726_209175","20160519","1"
"1726_209175","20160520","1"
"1726_209175","20160523","1"
"1726_209175","20160524","1"
"1726_209175","20160525","1"
"1726_209175","20160526","1"
"1726_209175","20160527","1"
"1726_209175","20160530","1"
"1726_209175","20160531","1"
"1726_209175","20160601","1"
"1726_209175","20160603","1"
"1726_209175","20160606","1"
"1726_209175","20160607","1"
"1726_209175","20160608","1"
"1726_209175","20160609","1"
"1726_209175","20160610","1"
"1726_209175","20160613","1"
"1726_209175","20160614","1"
"1726_209175","20160615","1"
"1726_209175","20160616","1"
"1726_209175","20160617","1"
"1726_209175","20160620","1"
"1726_209175","20160621","1"
"1726_209175","20160622","1"
"1726_209175","20160623","1"
"1726_209175","20160624","1"
"1726_209175","20160627","1"
"1726_209175","20160628","1"
"1726_209175","20160629","1"
"1726_209175","20160630","1"
"1726_209175","20160701","1"
"1726_209175","20160704","1"
"1726_209175","20160705","1"
"1726_209175","20160706","1"
"1726_209175","20160707","1"
"1726_209175","20160708","1"
"1726_209175","20160711","1"
"1726_209175","20160712","1"
"1726_209175","20160713","1"
"1726_209175","20160714","1"
"1726_209175","20160715","1"
"1726_209175","20160718","1"
"1726_209175","20160719","1"
"1726_209175","20160720","1"
"1726_209175","20160721","1"
"1726_209175","20160722","1"
"1726_209175","20160725","1"
"1726_209175","20160726","1"
"1726_209175","20160727","1"
"1726_209175","20160728","1"
"1726_209175","20160729","1"
"1726_209175","20160901","1"
"1726_209175","20160902","1"
"1726_209175","20160905","1"
"1726_209175","20160906","1"
"1726_209175","20160907","1"
"1726_209175","20160908","1"
"1726_209175","20160909","1"
"1726_209175","20160912","1"
"1726_209175","20160913","1"
"1726_209175","20160914","1"
"1726_209175","20160915","1"
"1726_209175","20160916","1"
"1726_209175","20160919","1"
"1726_209175","20160920","1"
"1726_209175","20160921","1"
"1726_209175","20160922","1"
"1726_209175","20160923","1"
"1726_209175","20160926","1"
"1726_209175","20160927","1"
"1726_209175","20160928","1"
"1726_209175","20160929","1"
"1726_209175","20160930","1"
"1726_209175","20161003","1"
"1726_209175","20161004","1"
"1726_209175","20161005","1"
"1726_209175","20161006","1"
"1726_209175","20161007","1"
"1726_209175","20161010","1"
"1726_209175","20161011","1"
"1726_209175","20161012","1"
"1726_209175","20161013","1"
"1726_209175","20161014","1"
"1726_209175","20161017","1"
"1726_209175","20161018","1"
"1726_209175","20161019","1"
"1726_209175","20161020","1"
"1726_209175","20161021","1"
"1726_209175","20161024","1"
"1726_209175","20161025","1"
"1726_209175","20161026","1"
"1726_209175","20161027","1"
"1726_209175","20161028","1"
"1726_209175","20161031","1"
"1726_209175","20161102","1"
"1726_209175","20161103","1"
"1726_209175","20161104","1"
